year,award,voter_name,affiliation,player,points_given,num_ballots,tot_pts,avg_pts,abs_pt_diff,sq_pt_diff
2014,COY,Marc Stein,ESPN.com,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Mark Boyle,WIBC,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Mark Followill,TXA-21/Fox Sports Net,Gregg Popovich,0,124,380,3.089430894308943,3.089430894308943,9.544583250710556
2014,COY,Marv Albert,TNT,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Mary Schmitt Boyer,Cleveland Plain Dealer,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Matt Bullard,Comcast SportsNet Houston,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Matt Pinto,WWLS / 98.1,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Matt Winer,NBA TV,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Michael Smith,Prime Ticket,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Michael Wilbon,ESPN,Gregg Popovich,0,124,380,3.089430894308943,3.089430894308943,9.544583250710556
2014,COY,Mike Breen,ABC Sports,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Mike Gorman,Comcast SportsNet,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Mike Inglis,WIOD Radio,Steve Clifford,5,124,127,0.991869918699187,4.008130081300813,16.06510674862846
2014,COY,Mike Monroe,San Antonio Express-News,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Mike Rice,Comcast SportsNet NW,Terry Stotts,5,124,25,0.16260162601626016,4.83739837398374,23.400423028620533
2014,COY,Mike Tirico,ESPN,Steve Clifford,3,124,127,1.008130081300813,1.991869918699187,3.9675457730187063
2014,COY,Mitch Lawrence,New York Daily News,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Paul Coro,Arizona Republic,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Paul Jones,Raptors Radio,Gregg Popovich,0,124,380,3.089430894308943,3.089430894308943,9.544583250710556
2014,COY,Pete Pranica,Fox Sports Tennessee,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Phil Chenier,Comcast SportsNet,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Ric Bucher,Bleacher Report,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Rick Bonnell,Charlotte Observer,Gregg Popovich,0,124,380,3.089430894308943,3.089430894308943,9.544583250710556
2014,COY,Rod Boone,Newsday,Tom Thibodeau,5,124,159,1.2520325203252032,3.747967479674797,14.047260228699848
2014,COY,Ron Boone,ROOT Sports,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Ron Tillery,Memphis Commercial Appeal,Dwane Casey,5,124,70,0.5284552845528455,4.471544715447155,19.994712142243376
2014,COY,Rusty Simmons,San Francisco Chronicle,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Sam Amick,USA Today,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Sam Smith,Bulls.com,Steve Clifford,5,124,127,0.991869918699187,4.008130081300813,16.06510674862846
2014,COY,Scott Hastings,Altitude Sports & Entertainment,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Sean Deveney,The Sporting News,Tom Thibodeau,5,124,159,1.2520325203252032,3.747967479674797,14.047260228699848
2014,COY,Sean Kelley,WEEI Radio,Tom Thibodeau,5,124,159,1.2520325203252032,3.747967479674797,14.047260228699848
2014,COY,Shaun Powell,Sports on Earth,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,COY,Stacey King,Comcast SportsNet,Gregg Popovich,0,124,380,3.089430894308943,3.089430894308943,9.544583250710556
2014,COY,Stefan Bondy,New York Daily News,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Steve Aschburner,NBA.com,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Steve Buckhantz,Comcast SportsNet,Steve Clifford,5,124,127,0.991869918699187,4.008130081300813,16.06510674862846
2014,COY,Steve Holman,Hawks Radio Network,Tom Thibodeau,5,124,159,1.2520325203252032,3.747967479674797,14.047260228699848
2014,COY,Steve Kerr,TNT,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Steve Martin,Bobcats Radio,Steve Clifford,5,124,127,0.991869918699187,4.008130081300813,16.06510674862846
2014,COY,Steve Popper,The Record,Steve Clifford,5,124,127,0.991869918699187,4.008130081300813,16.06510674862846
2014,COY,Ted Davis,WTMJ Radio,Jeff Hornacek,0,124,339,2.7560975609756095,2.7560975609756095,7.596073765615704
2014,COY,Tim Kempton,KTAR Radio,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Tim Roye,KNBR Radio,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
2014,COY,Vincent Goodwill,Detroit News,Dwane Casey,5,124,70,0.5284552845528455,4.471544715447155,19.994712142243376
2014,COY,Zach Lowe,Grantland,Gregg Popovich,5,124,380,3.048780487804878,1.951219512195122,3.8072575847709693
2014,DPOY,Aaron Falk,Salt Lake Tribune,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Adrian Chavarria,KEYH 850 AM,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Al Iannazzone,Newsday,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Al McCoy,KTAR Radio,P.J. Tucker,5,125,6,0.008064516129032258,4.991935483870968,24.919419875130075
2014,DPOY,Alan Horton,WCCO 830-AM,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Andy Vasquez,Bergen Record,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Baxter Holmes,Boston Globe,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Bill Land,Spurs Television,Kawhi Leonard,3,125,9,0.04838709677419355,2.9516129032258065,8.712018730489074
2014,DPOY,Bill Oram,Orange County Register,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Bill Reiter,Foxsports.com,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Bill Schoening,WOAI Radio,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Bill Simmons,Grantland,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Bob Cooney,Philadelphia Daily News,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Bob Fitzgerald,Comcast SportsNet Bay Area,Andrew Bogut,3,125,11,0.06451612903225806,2.935483870967742,8.61706555671176
2014,DPOY,Bob Rathbun,Fox Sports South,LeBron James,3,125,31,0.22580645161290322,2.774193548387097,7.696149843912592
2014,DPOY,Brian Davis,Fox Sports Oklahoma,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Brian Sieman,KFWB News Talk 980 AM/KWKW,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Brian Wheeler,Fox Sports Radio/620AM,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Brian Windhorst,ESPN.com,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Candace Buckner,Indianapolis Star,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Cedric Maxwell,WEEI Radio,LeBron James,3,125,31,0.22580645161290322,2.774193548387097,7.696149843912592
2014,DPOY,Charles Gardner,Milwaukee Journal Sentinel,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Chris Broussard,ESPN The Magazine,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Chris Carrino,WFAN (660),Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Chris Dempsey,Denver Post,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Chris Denari,Fox Sports Indiana,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Chris Haynes,Comcast SportsNet NW,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Chris Mannix,Sports Illustrated,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Chris Marlowe,Altitude Sports & Entertainment,LeBron James,3,125,31,0.22580645161290322,2.774193548387097,7.696149843912592
2014,DPOY,Chris Sheridan,Sheridanhoops.com,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Chuck Swirsky,ESPN AM 1000,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Dan Woike,Orange County Register,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Darnell Mayberry,Oklahoman,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Dave Johnson,106.7 The Fan,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Dave McMenamin,ESPNLosAngeles.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,David Aldridge,TNT,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,David Mayo,Mlive Media Group,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,David Steele,Fox Sports Florida,Dwight Howard,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
2014,DPOY,Dei Lynam,Comcast SportsNet,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Diamond Leung,Bay Area News Group/Contra Costa Times,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Dominique Wilkins,Fox Sports South,Joakim Noah,0,125,555,4.475806451612903,4.475806451612903,20.032843392299686
2014,DPOY,Doug Smith,The Toronto Star,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Dwain Price,Ft. Worth Star Telegam,Joakim Noah,0,125,555,4.475806451612903,4.475806451612903,20.032843392299686
2014,DPOY,Eric Hasseltine,92.9 FM ESPN/680 AM,Marc Gasol,3,125,4,0.008064516129032258,2.9919354838709675,8.951677939646201
2014,DPOY,Ernie Johnson,TNT,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Fran Blinebury,NBA.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Fred McLeod,Fox Sports Ohio,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Gary Gerould,CSN-CA,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Gary Washburn,Boston Globe,Anthony Davis,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
2014,DPOY,George Blaha,WXYT / Fox Sports Detroit,Chris Paul,3,125,5,0.016129032258064516,2.9838709677419355,8.903485952133195
2014,DPOY,Grant Napear,CSN-CA,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Howard Beck,Bleacher Report,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Hubie Brown,ESPN,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Ira Winderman,South Florida Sun Sentinel,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Israel Gutierrez,ESPN.com,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,JA Adande,ESPN.com,Roy Hibbert,5,125,166,1.2983870967741935,3.7016129032258065,13.701938085327784
2014,DPOY,Jason Jones,Sacramento Bee,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Jason Kosmicki,Altitude Radio Network,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Jason Lloyd,Akron Beacon Journal,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Jeff McDonald,San Antonio Express-News,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Jeff Zillgitt,USA Today,Andre Iguodala,5,125,47,0.3387096774193548,4.661290322580645,21.727627471383975
2014,DPOY,Jerry Zgoda,Minneapolis Star Tribune,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Jim Barnett,Comcast SportsNet Bay Area,Andrew Bogut,5,125,11,0.04838709677419355,4.951612903225806,24.518470343392295
2014,DPOY,Jim Paschke,Fox Sports Wisconsin,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Jim Petersen,Fox Sports North,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Jody Genessy,Deseret News,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Joe Goodman,Miami Herald,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Joel Meyers,Fox Sports New Orleans,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,John Denton,OrlandoMagic.com,Joakim Noah,0,125,555,4.475806451612903,4.475806451612903,20.032843392299686
2014,DPOY,John Reid,Times Picayune,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Jon Barry,ESPN Radio,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Jonathan Feigen,Houston Chronicle,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,K.C. Johnson,Chicago Tribune,Paul George,3,125,30,0.21774193548387097,2.782258064516129,7.740959937565036
2014,DPOY,Keith Pompey,Philadelphia Inquirer,Anthony Davis,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
2014,DPOY,Ken Berger,CBSSports.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Kevin Arnovitz,ESPN.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Kevin Calabro,ESPN Radio,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Kevin Ding,Bleacher Report,Paul George,3,125,30,0.21774193548387097,2.782258064516129,7.740959937565036
2014,DPOY,Lang Whitaker,NBA.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Leo Rautins,SportsNet/TSN,LeBron James,3,125,31,0.22580645161290322,2.774193548387097,7.696149843912592
2014,DPOY,Marc Spears,Yahoo! Sports,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Marc Stein,ESPN.com,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Mark Boyle,WIBC,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Mark Followill,TXA-21/Fox Sports Net,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Marv Albert,TNT,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Mary Schmitt Boyer,Cleveland Plain Dealer,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Matt Bullard,Comcast SportsNet Houston,Dwight Howard,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
2014,DPOY,Matt Devlin,SportsNet/TSN,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Matt Pinto,WWLS / 98.1,Serge Ibaka,5,125,79,0.5967741935483871,4.403225806451613,19.388397502601457
2014,DPOY,Matt Winer,NBA TV,Paul George,3,125,30,0.21774193548387097,2.782258064516129,7.740959937565036
2014,DPOY,Michael Smith,Prime Ticket,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Michael Wilbon,ESPN,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Mike Breen,ABC Sports,Kawhi Leonard,3,125,9,0.04838709677419355,2.9516129032258065,8.712018730489074
2014,DPOY,Mike Monroe,San Antonio Express-News,Kawhi Leonard,3,125,9,0.04838709677419355,2.9516129032258065,8.712018730489074
2014,DPOY,Mike Rice,Comcast SportsNet NW,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Mike Tirico,ESPN,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Mitch Lawrence,New York Daily News,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Nick Friedell,ESPNChicago.com,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Paul Coro,Arizona Republic,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Pete Pranica,Fox Sports Tennessee,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Phil Chenier,Comcast SportsNet,Trevor Ariza,3,125,4,0.008064516129032258,2.9919354838709675,8.951677939646201
2014,DPOY,Ric Bucher,Bleacher Report,Serge Ibaka,5,125,79,0.5967741935483871,4.403225806451613,19.388397502601457
2014,DPOY,Rick Bonnell,Charlotte Observer,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Ron Boone,Newsday,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Ron Tillery,Memphis Commercial Appeal,Dwight Howard,5,125,25,0.16129032258064516,4.838709677419355,23.41311134235172
2014,DPOY,Sam Amick,USA Today,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Sam Smith,Bulls.com,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Sean Deveney,The Sporting News,LeBron James,5,125,31,0.20967741935483872,4.790322580645161,22.947190426638915
2014,DPOY,Sean Grande,WEEI Radio,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Sean Kelley,"WWL, 105.3 FM",Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Shaun Powell,Sports on Earth,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Stephanie Ready,SportSouth,DeAndre Jordan,5,125,121,0.9354838709677419,4.064516129032258,16.52029136316337
2014,DPOY,Steve Aschburner,NBA.com,Andre Iguodala,3,125,47,0.3548387096774194,2.6451612903225805,6.996878251821019
2014,DPOY,Steve Buckhantz,Comcast SportsNet,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Steve Holman,Hawks Radio Network,DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Steve Kerr,TNT,LeBron James,5,125,31,0.20967741935483872,4.790322580645161,22.947190426638915
2014,DPOY,Steve Martin,Bobcats Radio,Serge Ibaka,3,125,79,0.6129032258064516,2.3870967741935485,5.698231009365245
2014,DPOY,Steve Popper,The Record,Paul George,3,125,30,0.21774193548387097,2.782258064516129,7.740959937565036
2014,DPOY,Ted Davis,WTMJ Radio,Tim Duncan,3,125,5,0.016129032258064516,2.9838709677419355,8.903485952133195
2014,DPOY,Tim Capstraw,WFAN (660),DeAndre Jordan,3,125,121,0.9516129032258065,2.0483870967741935,4.195889698231009
2014,DPOY,Tim Kempton,KTAR Radio,Anthony Davis,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
2014,DPOY,Tony Fiorentino,Sun Sports,Anthony Davis,5,125,25,0.16129032258064516,4.838709677419355,23.41311134235172
2014,DPOY,Vincent Goodwill,Detroit Free Press,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,DPOY,Walt Frazier,MSG Network,Paul George,3,125,30,0.21774193548387097,2.782258064516129,7.740959937565036
2014,DPOY,Zach Lowe,Grantland,Roy Hibbert,3,125,166,1.314516129032258,1.685483870967742,2.840855879292404
2014,MIP,Aaron Falk,Salt Lake Tribune,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Al McCoy,KTAR Radio,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Alan Horton,WCCO 830-AM,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Andy Vasquez,Bergen Record,DeMar DeRozan,3,126,28,0.2,2.8,7.839999999999999
2014,MIP,Baxter Holmes,Boston Globe,DeAndre Jordan,3,126,66,0.504,2.496,6.230016
2014,MIP,Bill Land,Spurs Television,Patty Mills,3,126,14,0.088,2.912,8.479744
2014,MIP,Bill Oram,Orange County Register,Jodie Meeks,3,126,3,0,3,9
2014,MIP,Bill Reiter,Foxsports.com,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Bill Schoening,WOAI Radio,DeAndre Jordan,3,126,66,0.504,2.496,6.230016
2014,MIP,Bill Simmons,Grantland,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Bill Worrell,Comcast SportsNet Houston,Blake Griffin,5,126,39,0.272,4.728,22.353983999999997
2014,MIP,Bob Cooney,Philadelphia Daily News,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Bob Fitzgerald,Comcast SportsNet Bay Area,Blake Griffin,5,126,39,0.272,4.728,22.353983999999997
2014,MIP,Bob Rathbun,Fox Sports South,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Brendan Brown,MSG Network,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Brian Davis,Fox Sports Oklahoma,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Brian Wheeler,Fox Sports Radio/620AM,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Brian Windhorst,ESPN.com,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Candace Buckner,Indianapolis Star,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Charles Gardner,Milwaukee Journal Sentinel,Shaun Livingston,3,126,11,0.064,2.936,8.620096
2014,MIP,Chris Broussard,ESPN The Magazine,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Chris Dempsey,Denver Post,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Chris Denari,Fox Sports Indiana,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Chris Haynes,Comcast SportsNet NW,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Chris Mannix,Sports Illustrated,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Chris Sheridan,Sheridanhoops.com,Kyle Lowry,3,126,43,0.32,2.68,7.182400000000001
2014,MIP,Chuck Swirsky,ESPN AM 1000,Kyle Lowry,3,126,43,0.32,2.68,7.182400000000001
2014,MIP,Craig Ackerman,Sportstalk 790 AM,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Dan Woike,Orange County Register,DeAndre Jordan,3,126,66,0.504,2.496,6.230016
2014,MIP,Darnell Mayberry,Oklahoman,Isaiah Thomas,3,126,13,0.08,2.92,8.526399999999999
2014,MIP,Dave Johnson,106.7 The Fan,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Dave McMenamin,ESPNLosAngeles.com,DeAndre Jordan,5,126,66,0.488,4.5120000000000005,20.358144000000003
2014,MIP,David Aldridge,TNT,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,David Mayo,Mlive Media Group,DeAndre Jordan,5,126,66,0.488,4.5120000000000005,20.358144000000003
2014,MIP,David Steele,Fox Sports Florida,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Dei Lynam,Comcast SportsNet,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Diamond Leung,Bay Area News Group/Contra Costa Times,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Dominique Wilkins,Fox Sports South,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Doug Smith,Toronto Star,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Dwain Price,Ft. Worth Star Telegam,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Eddie Sefko,Dallas Morning News,Isaiah Thomas,3,126,13,0.08,2.92,8.526399999999999
2014,MIP,Eric Hasseltine,92.9 FM ESPN/680 AM,DeMar DeRozan,3,126,28,0.2,2.8,7.839999999999999
2014,MIP,Eric Smith,SportsNet 590 The Fan,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Ernie Johnson,TNT,Gerald Green,5,126,117,0.896,4.104,16.842816
2014,MIP,Fran Blinebury,NBA.com,DeAndre Jordan,3,126,66,0.504,2.496,6.230016
2014,MIP,Fred McLeod,Fox Sports Ohio,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Gary Gerould,CSN-CA,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Gary Washburn,Boston Globe,DeAndre Jordan,5,126,66,0.488,4.5120000000000005,20.358144000000003
2014,MIP,George Blaha,WXYT / Fox Sports Detroit,Andre Drummond,3,126,3,0,3,9
2014,MIP,Glenn Consor,106.7 The Fan,Anthony Davis,5,126,155,1.2,3.8,14.44
2014,MIP,Grant Napear,CSN-CA,Anthony Davis,3,126,155,1.216,1.784,3.182656
2014,MIP,Howard Beck,Bleacher Report,Goran Dragic,5,126,408,3.224,1.7759999999999998,3.154175999999999
2014,MIP,Hubie Brown,ESPN,Lance Stephenson,5,126,158,1.224,3.776,14.258175999999999
2014,MIP,Ian Eagle,YES Network,Gerald Green,5,126,117,0.896,4.104,16.842816
