voter_name,affiliation,year,award,player,points_given,num_ballots,tot_pts,avg_pts,abs_pt_diff,sq_pt_diff
Kevin Ding,Bleacher Report,2014,All-NBA,Chris Paul,1,125,540,4.346774193548387,3.346774193548387,11.200897502601457
Lang Whitaker,NBA.com,2014,All-NBA,Paul George,3,125,171,1.3548387096774193,1.6451612903225807,2.7065556711758587
Marc Berman,New York Post,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Marc Spears,Yahoo! Sports,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Marc Stein,ESPN.com,2014,All-NBA,Goran Dragic,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Mark Boyle,WIBC,2014,All-NBA,James Harden,1,125,502,4.040322580645161,3.040322580645161,9.243561394380851
Mark Followill,TXA-21/Fox Sports Net,2014,All-NBA,Dwight Howard,5,125,226,1.782258064516129,3.217741935483871,10.353863163371487
Marv Albert,TNT,2014,All-NBA,DeAndre Jordan,3,125,21,0.14516129032258066,2.8548387096774195,8.150104058272634
Mary Schmitt Boyer,Cleveland Plain Dealer,2014,All-NBA,Tim Duncan,3,125,63,0.4838709677419355,2.5161290322580645,6.330905306971904
Matt Bullard,Comcast SportsNet Houston,2014,All-NBA,Goran Dragic,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Matt Devlin,SportsNet/TSN,2014,All-NBA,LaMarcus Aldridge,3,125,159,1.2580645161290323,1.7419354838709677,3.0343392299687824
Matt Winer,NBA TV,2014,All-NBA,Tim Duncan,3,125,63,0.4838709677419355,2.5161290322580645,6.330905306971904
Michael Smith,Prime Ticket,2014,All-NBA,Anthony Davis,3,125,40,0.29838709677419356,2.7016129032258065,7.298712278876171
Michael Wilbon,ESPN,2014,All-NBA,Russell Westbrook,3,125,32,0.23387096774193547,2.7661290322580645,7.651469823100936
Mike Breen,ABC Sports,2014,All-NBA,DeAndre Jordan,3,125,21,0.14516129032258066,2.8548387096774195,8.150104058272634
Mike Monroe,San Antonio Express-News,2014,All-NBA,Al Jefferson,3,125,191,1.5161290322580645,1.4838709677419355,2.2018730489073883
Mike Rice,Comcast SportsNet NW,2014,All-NBA,LaMarcus Aldridge,5,125,159,1.2419354838709677,3.758064516129032,14.123048907388135
Mike Tirico,ESPN,2014,All-NBA,Al Jefferson,3,125,191,1.5161290322580645,1.4838709677419355,2.2018730489073883
Mitch Lawrence,New York Daily News,2014,All-NBA,Russell Westbrook,5,125,32,0.21774193548387097,4.782258064516129,22.869992195629553
Paul Coro,Arizona Republic,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Pete Pranica,Fox Sports Tennessee,2014,All-NBA,James Harden,1,125,502,4.040322580645161,3.040322580645161,9.243561394380851
Phil Chenier,Comcast SportsNet,2014,All-NBA,DeMarcus Cousins,3,125,14,0.08870967741935484,2.911290322580645,8.475611342351716
Ralph Lawler,Prime Ticket,2014,All-NBA,Roy Hibbert,3,125,17,0.11290322580645161,2.8870967741935485,8.335327783558794
Ric Bucher,Bleacher Report,2014,All-NBA,Tim Duncan,3,125,63,0.4838709677419355,2.5161290322580645,6.330905306971904
Rick Bonnell,Charlotte Observer,2014,All-NBA,Damian Lillard,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Ron Boone,ROOT Sports,2014,All-NBA,Damian Lillard,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Ron Tillery,Memphis Commercial Appeal,2014,All-NBA,Dwight Howard,5,125,226,1.782258064516129,3.217741935483871,10.353863163371487
Rusty Simmons,San Francisco Chronicle,2014,All-NBA,John Wall,3,125,70,0.5403225806451613,2.459677419354839,6.050013007284081
Sam Amick,USA Today,2014,All-NBA,Goran Dragic,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Sam Smith,Bulls.com,2014,All-NBA,LaMarcus Aldridge,3,125,159,1.2580645161290323,1.7419354838709677,3.0343392299687824
Scott Hastings,Altitude Sports & Entertainment,2014,All-NBA,Anthony Davis,5,125,40,0.28225806451612906,4.717741935483871,22.2570889698231
Sean Deveney,The Sporting News,2014,All-NBA,Damian Lillard,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Sean Kelley,Pelicans Radio,2014,All-NBA,Kevin Love,5,125,237,1.8709677419354838,3.129032258064516,9.790842872008325
Shaun Powell,Sports on Earth,2014,All-NBA,John Wall,3,125,70,0.5403225806451613,2.459677419354839,6.050013007284081
Spero Dedes,MSG Network,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Stephanie Ready,SportSouth,2014,All-NBA,Carmelo Anthony,3,125,86,0.6693548387096774,2.3306451612903225,5.431906867845994
Steve Aschburner,NBA.com,2014,All-NBA,Tim Duncan,3,125,63,0.4838709677419355,2.5161290322580645,6.330905306971904
Steve Buckhantz,Comcast SportsNet,2014,All-NBA,DeMar DeRozan,3,125,56,0.4274193548387097,2.5725806451612905,6.618171175858482
Steve Holman,Hawks Radio Network,2014,All-NBA,Goran Dragic,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Steve Kerr,TNT,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Steve Martin,Bobcats Radio,2014,All-NBA,Carmelo Anthony,5,125,86,0.6532258064516129,4.346774193548387,18.89444588969823
Ted Davis,WTMJ Radio,2014,All-NBA,Paul George,5,125,171,1.3387096774193548,3.661290322580645,13.405046826222684
Tim Capstraw,WFAN (660),2014,All-NBA,Stephen Curry,1,125,489,3.935483870967742,2.935483870967742,8.61706555671176
Tim Kempton,KTAR Radio,2014,All-NBA,Tony Parker,5,125,210,1.653225806451613,3.346774193548387,11.200897502601457
Tom Heinsohn,Comcast SportsNet,2014,All-NBA,Paul George,3,125,171,1.3548387096774193,1.6451612903225807,2.7065556711758587
Vince Ellis,Detroit Free Press,2014,All-NBA,Paul George,5,125,171,1.3387096774193548,3.661290322580645,13.405046826222684
Zach Lowe,Grantland,2014,All-NBA,Goran Dragic,3,125,115,0.9032258064516129,2.096774193548387,4.396462018730489
Aaron Falk,Salt Lake Tribune,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Adrian Chavarria,KEYH 850 AM,2014,All-Rook,Matthew Dellavedova,2,125,20,0.14516129032258066,1.8548387096774193,3.4404266389177938
Al Iannazzone,Newsday,2014,All-Rook,Matthew Dellavedova,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Al McCoy,KTAR Radio,2014,All-Rook,Cody Zeller,2,125,67,0.5241935483870968,1.4758064516129032,2.1780046826222685
Alan Horton,WCCO 830-AM,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Anthony Slater,Oklahoman,2014,All-Rook,Ben McLemore,1,125,63,0.5,0.5,0.25
Baxter Holmes,Boston Globe,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Bill Land,Spurs Television,2014,All-Rook,Ben McLemore,1,125,63,0.5,0.5,0.25
Bill Oram,Orange County Register,2014,All-Rook,Matthew Dellavedova,2,125,20,0.14516129032258066,1.8548387096774193,3.4404266389177938
Bill Reiter,Foxsports.com,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Bill Schoening,WOAI Radio,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Bill Simmons,Grantland,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Bob Cooney,Philadelphia Daily News,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Bob Rathbun,Fox Sports South,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Brian Wheeler,Fox Sports Radio/620AM,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Brian Windhorst,ESPN.com,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Candace Buckner,Indianapolis Star,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Charles Gardner,Milwaukee Journal Sentinel,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Chris Broussard,ESPN The Magazine,2014,All-Rook,Ray McCallum,1,125,8,0.056451612903225805,0.9435483870967742,0.8902835587929241
Chris Carrino,WFAN (660),2014,All-Rook,Hollis Thompson,1,125,5,0.03225806451612903,0.967741935483871,0.9365244536940688
Chris Dempsey,Denver Post,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Chris Denari,Fox Sports Indiana,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Chris Haynes,Comcast SportsNet NW,2014,All-Rook,Ben McLemore,2,125,63,0.49193548387096775,1.5080645161290323,2.2742585848074923
Chris Mannix,Sports Illustrated,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Chris Marlowe,Altitude Sports & Entertainment,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Chris Sheridan,Sheridanhoops.com,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Chuck Swirsky,ESPN AM 1000,2014,All-Rook,Ryan Kelly,1,125,29,0.22580645161290322,0.7741935483870968,0.5993756503642039
Craig Ackerman,Sportstalk 790 AM,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Dan Woike,Orange County Register,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Darnell Mayberry,Oklahoman,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Dave Johnson,106.7 The Fan,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Dave McMenamin,ESPNLosAngeles.com,2014,All-Rook,Ryan Kelly,1,125,29,0.22580645161290322,0.7741935483870968,0.5993756503642039
David Aldridge,TNT,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
David Steele,Fox Sports Florida,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Dei Lynam,Comcast SportsNet,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Dell Curry,SportSouth,2014,All-Rook,Ryan Kelly,1,125,29,0.22580645161290322,0.7741935483870968,0.5993756503642039
Dennis Neumann,ESPN 580 AM,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Diamond Leung,Bay Area News Group/Contra Costa Times,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Dominique Wilkins,Fox Sports South,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Doug Smith,Toronto Star,2014,All-Rook,Matthew Dellavedova,2,125,20,0.14516129032258066,1.8548387096774193,3.4404266389177938
Dwain Price,Ft. Worth Star Telegam,2014,All-Rook,Ben McLemore,2,125,63,0.49193548387096775,1.5080645161290323,2.2742585848074923
Eric Hasseltine,92.9 FM ESPN/680 AM,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Eric Smith,SportsNet 590 The Fan,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Ernie Johnson,TNT,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Ethan Skolnick,Bleacher Report,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Fran Blinebury,NBA.com,2014,All-Rook,Nick Calathes,2,125,39,0.29838709677419356,1.7016129032258065,2.8954864724245577
Fred McLeod,Fox Sports Ohio,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Gary Gerould,CSN-CA,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Gary Washburn,Boston Globe,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
George Blaha,WXYT / Fox Sports Detroit,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Glenn Consor,106.7 The Fan,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Grant Napear,CSN-CA,2014,All-Rook,Cody Zeller,2,125,67,0.5241935483870968,1.4758064516129032,2.1780046826222685
Howard Beck,Bleacher Report,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Hubie Brown,ESPN,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Israel Gutierrez,ESPN.com,2014,All-Rook,Kentavious Caldwell-Pope,1,125,6,0.04032258064516129,0.9596774193548387,0.9209807492195631
JA Adande,ESPN.com,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Jason Jones,Sacramento Bee,2014,All-Rook,Hollis Thompson,1,125,5,0.03225806451612903,0.967741935483871,0.9365244536940688
Jason Lloyd,Akron Beacon Journal,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Jeff McDonald,San Antonio Express-News,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Jeff Turner,Fox Sports Florida,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Jeff Zillgitt,USA Today,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Jerry Zgoda,Minneapolis Star Tribune,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Jim Barnett,Comcast SportsNet Bay Area,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Jim Paschke,Fox Sports Wisconsin,2014,All-Rook,Ben McLemore,2,125,63,0.49193548387096775,1.5080645161290323,2.2742585848074923
Jim Petersen,Fox Sports North,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Jody Genessy,Deseret News,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Joe Freeman,The Oregonian,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Joe Goodman,Miami Herald,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Joel Meyers,Fox Sports New Orleans,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
John Reid,New Orleans Times Picayune,2014,All-Rook,Kentavious Caldwell-Pope,1,125,6,0.04032258064516129,0.9596774193548387,0.9209807492195631
Jon Barry,ESPN Radio,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Jonathan Feigen,Houston Chronicle,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Keith Pompey,Philadelphia Inquirer,2014,All-Rook,Ray McCallum,1,125,8,0.056451612903225805,0.9435483870967742,0.8902835587929241
Ken Berger,CBSSports.com,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Kevin Arnovitz,ESPN.com,2014,All-Rook,Nick Calathes,2,125,39,0.29838709677419356,1.7016129032258065,2.8954864724245577
Kevin Calabro,ESPN Radio,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Kevin Ding,Bleacher Report,2014,All-Rook,Matthew Dellavedova,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Lang Whitaker,NBA.com,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Marc Spears,Yahoo! Sports,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Marc Stein,ESPN.com,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Mark Boyle,WIBC,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Mark Followill,TXA-21/Fox Sports Net,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Marv Albert,TNT,2014,All-Rook,Ryan Kelly,1,125,29,0.22580645161290322,0.7741935483870968,0.5993756503642039
Mary Schmitt Boyer,Cleveland Plain Dealer,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Matt Pinto,WWLS / 98.1,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Matt Winer,NBA TV,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Michael Smith,Prime Ticket,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Michael Wilbon,ESPN,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Mike Breen,ABC Sports,2014,All-Rook,Ben McLemore,1,125,63,0.5,0.5,0.25
Mike Gorman,Comcast SportsNet,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Mike Monroe,San Antonio Express-News,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Mike Tirico,ESPN,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Mitch Lawrence,New York Daily News,2014,All-Rook,Andre Roberson,1,125,1,0,1,1
Neil Funk,Comcast SportsNet,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Paul Coro,Arizona Republic,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Paul Jones,Raptors Radio,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Pete Pranica,Fox Sports Tennessee,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Ralph Lawler,Prime Ticket,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Ric Bucher,Bleacher Report,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Rick Bonnell,Charlotte Observer,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Rod Boone,Newsday,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Ron Boone,ROOT Sports,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Ron Tillery,Memphis Commercial Appeal,2014,All-Rook,Steven Adams,2,125,65,0.5080645161290323,1.4919354838709677,2.225871488033299
Sam Amick,USA Today,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Sam Smith,Bulls.com,2014,All-Rook,Nate Wolters,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Scott Hastings,Altitude Sports & Entertainment,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Sean Deveney,The Sporting News,2014,All-Rook,Ryan Kelly,1,125,29,0.22580645161290322,0.7741935483870968,0.5993756503642039
Sean Kelley,Pelicans Radio,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Shaun Powell,Sports on Earth,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Spero Dedes,MSG Network,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Stacey King,Comcast SportsNet,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Steve Aschburner,NBA.com,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Steve Buckhantz,Comcast SportsNet,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Steve Holman,Hawks Radio Network,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Steve Kerr,TNT,2014,All-Rook,Matthew Dellavedova,1,125,20,0.1532258064516129,0.8467741935483871,0.7170265348595214
Steve Martin,Bobcats Radio,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Ted Davis,WTMJ Radio,2014,All-Rook,Alex Len,1,125,1,0,1,1
Tim Capstraw,WFAN (660),2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
Tim Kempton,KTAR Radio,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Tim Roye,KNBR Radio,2014,All-Rook,Nick Calathes,1,125,39,0.3064516129032258,0.6935483870967742,0.481009365244537
Tom Heinsohn,Comcast SportsNet,2014,All-Rook,Kelly Olynyk,2,125,119,0.9435483870967742,1.0564516129032258,1.1160900104058271
Vince Ellis,Detroit Free Press,2014,All-Rook,Pero Antic,2,125,62,0.4838709677419355,1.5161290322580645,2.2986472424557753
Vincent Goodwill,Detroit News,2014,All-Rook,Pero Antic,1,125,62,0.49193548387096775,0.5080645161290323,0.25812955254942765
Walt Frazier,MSG Network,2014,All-Rook,Giannis Antetokounmpo,2,125,116,0.9193548387096774,1.0806451612903225,1.1677939646201871
Zach Lowe,Grantland,2014,All-Rook,Gorgui Dieng,2,125,96,0.7580645161290323,1.2419354838709677,1.5424037460978148
A. Sherrod Blakely,Comcast SportsNet,2014,COY,Jeff Hornacek,5,124,339,2.7154471544715446,2.2845528455284554,5.219181704012162
